Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
"Sutherland, Canada",2018,2018-05-21,08:45:00,Hobo,Temperature,C,23.33,12
"Sutherland, Canada",2018,2018-05-21,09:00:00,Hobo,Temperature,C,24.48,12
"Sutherland, Canada",2018,2018-05-21,09:15:00,Hobo,Temperature,C,25.5,12
"Sutherland, Canada",2018,2018-05-21,09:30:00,Hobo,Temperature,C,26.67,12
"Sutherland, Canada",2018,2018-05-21,09:45:00,Hobo,Temperature,C,26.35,12
"Sutherland, Canada",2018,2018-05-21,10:00:00,Hobo,Temperature,C,27.7,12
"Sutherland, Canada",2018,2018-05-21,10:15:00,Hobo,Temperature,C,28.94,12
"Sutherland, Canada",2018,2018-05-21,10:30:00,Hobo,Temperature,C,29.17,12
"Sutherland, Canada",2018,2018-05-21,10:45:00,Hobo,Temperature,C,30.29,12
"Sutherland, Canada",2018,2018-05-21,11:00:00,Hobo,Temperature,C,31.82,12
"Sutherland, Canada",2018,2018-05-21,11:15:00,Hobo,Temperature,C,32.41,12
"Sutherland, Canada",2018,2018-05-21,11:30:00,Hobo,Temperature,C,33.37,12
"Sutherland, Canada",2018,2018-05-21,11:45:00,Hobo,Temperature,C,34.2,12
"Sutherland, Canada",2018,2018-05-21,12:00:00,Hobo,Temperature,C,34.28,12
"Sutherland, Canada",2018,2018-05-21,12:15:00,Hobo,Temperature,C,35.53,12
"Sutherland, Canada",2018,2018-05-21,12:30:00,Hobo,Temperature,C,36.15,12
"Sutherland, Canada",2018,2018-05-21,12:45:00,Hobo,Temperature,C,37.07,12
"Sutherland, Canada",2018,2018-05-21,13:00:00,Hobo,Temperature,C,37.23,12
"Sutherland, Canada",2018,2018-05-21,13:15:00,Hobo,Temperature,C,37.34,12
"Sutherland, Canada",2018,2018-05-21,13:30:00,Hobo,Temperature,C,38.28,12
"Sutherland, Canada",2018,2018-05-21,13:45:00,Hobo,Temperature,C,38.31,12
"Sutherland, Canada",2018,2018-05-21,14:00:00,Hobo,Temperature,C,39.04,12
"Sutherland, Canada",2018,2018-05-21,14:15:00,Hobo,Temperature,C,38.84,12
"Sutherland, Canada",2018,2018-05-21,14:30:00,Hobo,Temperature,C,39.23,12
"Sutherland, Canada",2018,2018-05-21,14:45:00,Hobo,Temperature,C,39.6,12
"Sutherland, Canada",2018,2018-05-21,15:00:00,Hobo,Temperature,C,41.21,12
"Sutherland, Canada",2018,2018-05-21,15:15:00,Hobo,Temperature,C,41.09,12
"Sutherland, Canada",2018,2018-05-21,15:30:00,Hobo,Temperature,C,41.94,12
"Sutherland, Canada",2018,2018-05-21,15:45:00,Hobo,Temperature,C,41.85,12
"Sutherland, Canada",2018,2018-05-21,16:00:00,Hobo,Temperature,C,38.64,12
"Sutherland, Canada",2018,2018-05-21,16:15:00,Hobo,Temperature,C,38.25,12
"Sutherland, Canada",2018,2018-05-21,16:30:00,Hobo,Temperature,C,40.77,12
"Sutherland, Canada",2018,2018-05-21,16:45:00,Hobo,Temperature,C,39.83,12
"Sutherland, Canada",2018,2018-05-21,17:00:00,Hobo,Temperature,C,39.86,12
"Sutherland, Canada",2018,2018-05-21,17:15:00,Hobo,Temperature,C,39.86,12
"Sutherland, Canada",2018,2018-05-21,17:30:00,Hobo,Temperature,C,34.44,12
"Sutherland, Canada",2018,2018-05-21,17:45:00,Hobo,Temperature,C,30.7,12
"Sutherland, Canada",2018,2018-05-21,18:00:00,Hobo,Temperature,C,35.8,12
"Sutherland, Canada",2018,2018-05-21,18:15:00,Hobo,Temperature,C,35.18,12
"Sutherland, Canada",2018,2018-05-21,18:30:00,Hobo,Temperature,C,31.77,12
"Sutherland, Canada",2018,2018-05-21,18:45:00,Hobo,Temperature,C,30.95,12
"Sutherland, Canada",2018,2018-05-21,19:00:00,Hobo,Temperature,C,29.02,12
"Sutherland, Canada",2018,2018-05-21,19:15:00,Hobo,Temperature,C,32.07,12
"Sutherland, Canada",2018,2018-05-21,19:30:00,Hobo,Temperature,C,31.89,12
"Sutherland, Canada",2018,2018-05-21,19:45:00,Hobo,Temperature,C,30.29,12
"Sutherland, Canada",2018,2018-05-21,20:00:00,Hobo,Temperature,C,27.23,12
"Sutherland, Canada",2018,2018-05-21,20:15:00,Hobo,Temperature,C,25.02,12
"Sutherland, Canada",2018,2018-05-21,20:30:00,Hobo,Temperature,C,23.47,12
"Sutherland, Canada",2018,2018-05-21,20:45:00,Hobo,Temperature,C,22.27,12
"Sutherland, Canada",2018,2018-05-21,21:00:00,Hobo,Temperature,C,19.53,12
"Sutherland, Canada",2018,2018-05-21,21:15:00,Hobo,Temperature,C,16.96,12
"Sutherland, Canada",2018,2018-05-21,21:30:00,Hobo,Temperature,C,16.15,12
"Sutherland, Canada",2018,2018-05-21,21:45:00,Hobo,Temperature,C,15.87,12
"Sutherland, Canada",2018,2018-05-21,22:00:00,Hobo,Temperature,C,14.79,12
"Sutherland, Canada",2018,2018-05-21,22:15:00,Hobo,Temperature,C,14.53,12
"Sutherland, Canada",2018,2018-05-21,22:30:00,Hobo,Temperature,C,14.46,12
"Sutherland, Canada",2018,2018-05-21,22:45:00,Hobo,Temperature,C,13.81,12
"Sutherland, Canada",2018,2018-05-21,23:00:00,Hobo,Temperature,C,13.74,12
"Sutherland, Canada",2018,2018-05-21,23:15:00,Hobo,Temperature,C,12.97,12
"Sutherland, Canada",2018,2018-05-21,23:30:00,Hobo,Temperature,C,12.17,12
"Sutherland, Canada",2018,2018-05-21,23:45:00,Hobo,Temperature,C,11.15,12
"Sutherland, Canada",2018,2018-05-22,00:00:00,Hobo,Temperature,C,9.98,13
"Sutherland, Canada",2018,2018-05-22,00:15:00,Hobo,Temperature,C,10.42,13
"Sutherland, Canada",2018,2018-05-22,00:30:00,Hobo,Temperature,C,10.71,13
"Sutherland, Canada",2018,2018-05-22,00:45:00,Hobo,Temperature,C,11.03,13
"Sutherland, Canada",2018,2018-05-22,01:00:00,Hobo,Temperature,C,10.17,13
"Sutherland, Canada",2018,2018-05-22,01:15:00,Hobo,Temperature,C,9.36,13
"Sutherland, Canada",2018,2018-05-22,01:30:00,Hobo,Temperature,C,8.96,13
"Sutherland, Canada",2018,2018-05-22,01:45:00,Hobo,Temperature,C,8.67,13
"Sutherland, Canada",2018,2018-05-22,02:00:00,Hobo,Temperature,C,8.67,13
"Sutherland, Canada",2018,2018-05-22,02:15:00,Hobo,Temperature,C,8.67,13
"Sutherland, Canada",2018,2018-05-22,02:30:00,Hobo,Temperature,C,8.22,13
"Sutherland, Canada",2018,2018-05-22,02:45:00,Hobo,Temperature,C,9.11,13
"Sutherland, Canada",2018,2018-05-22,03:00:00,Hobo,Temperature,C,9.26,13
"Sutherland, Canada",2018,2018-05-22,03:15:00,Hobo,Temperature,C,9.21,13
"Sutherland, Canada",2018,2018-05-22,03:30:00,Hobo,Temperature,C,9.83,13
"Sutherland, Canada",2018,2018-05-22,03:45:00,Hobo,Temperature,C,9.24,13
"Sutherland, Canada",2018,2018-05-22,04:00:00,Hobo,Temperature,C,9.19,13
"Sutherland, Canada",2018,2018-05-22,04:15:00,Hobo,Temperature,C,9.21,13
"Sutherland, Canada",2018,2018-05-22,04:30:00,Hobo,Temperature,C,8.62,13
"Sutherland, Canada",2018,2018-05-22,04:45:00,Hobo,Temperature,C,9.81,13
"Sutherland, Canada",2018,2018-05-22,05:00:00,Hobo,Temperature,C,10.44,13
"Sutherland, Canada",2018,2018-05-22,05:15:00,Hobo,Temperature,C,10.32,13
"Sutherland, Canada",2018,2018-05-22,05:30:00,Hobo,Temperature,C,11.98,13
"Sutherland, Canada",2018,2018-05-22,05:45:00,Hobo,Temperature,C,14.74,13
"Sutherland, Canada",2018,2018-05-22,06:00:00,Hobo,Temperature,C,17.53,13
"Sutherland, Canada",2018,2018-05-22,06:15:00,Hobo,Temperature,C,19.22,13
"Sutherland, Canada",2018,2018-05-22,06:30:00,Hobo,Temperature,C,18.79,13
"Sutherland, Canada",2018,2018-05-22,06:45:00,Hobo,Temperature,C,14.34,13
"Sutherland, Canada",2018,2018-05-22,07:00:00,Hobo,Temperature,C,13.02,13
"Sutherland, Canada",2018,2018-05-22,07:15:00,Hobo,Temperature,C,13.45,13
"Sutherland, Canada",2018,2018-05-22,07:30:00,Hobo,Temperature,C,13.71,13
"Sutherland, Canada",2018,2018-05-22,07:45:00,Hobo,Temperature,C,14.36,13
"Sutherland, Canada",2018,2018-05-22,08:00:00,Hobo,Temperature,C,14.53,13
"Sutherland, Canada",2018,2018-05-22,08:15:00,Hobo,Temperature,C,14.67,13
"Sutherland, Canada",2018,2018-05-22,08:30:00,Hobo,Temperature,C,14.98,13
"Sutherland, Canada",2018,2018-05-22,08:45:00,Hobo,Temperature,C,15.17,13
"Sutherland, Canada",2018,2018-05-22,09:00:00,Hobo,Temperature,C,15.7,13
"Sutherland, Canada",2018,2018-05-22,09:15:00,Hobo,Temperature,C,16.61,13
"Sutherland, Canada",2018,2018-05-22,09:30:00,Hobo,Temperature,C,17.65,13
"Sutherland, Canada",2018,2018-05-22,09:45:00,Hobo,Temperature,C,19.51,13
"Sutherland, Canada",2018,2018-05-22,10:00:00,Hobo,Temperature,C,20.84,13
"Sutherland, Canada",2018,2018-05-22,10:15:00,Hobo,Temperature,C,20.84,13
"Sutherland, Canada",2018,2018-05-22,10:30:00,Hobo,Temperature,C,21.6,13
"Sutherland, Canada",2018,2018-05-22,10:45:00,Hobo,Temperature,C,21.56,13
"Sutherland, Canada",2018,2018-05-22,11:00:00,Hobo,Temperature,C,26.38,13
"Sutherland, Canada",2018,2018-05-22,11:15:00,Hobo,Temperature,C,29.02,13
"Sutherland, Canada",2018,2018-05-22,11:30:00,Hobo,Temperature,C,29.39,13
"Sutherland, Canada",2018,2018-05-22,11:45:00,Hobo,Temperature,C,29.71,13
"Sutherland, Canada",2018,2018-05-22,12:00:00,Hobo,Temperature,C,30.54,13
"Sutherland, Canada",2018,2018-05-22,12:15:00,Hobo,Temperature,C,31.46,13
"Sutherland, Canada",2018,2018-05-22,12:30:00,Hobo,Temperature,C,32.23,13
"Sutherland, Canada",2018,2018-05-22,12:45:00,Hobo,Temperature,C,31.61,13
"Sutherland, Canada",2018,2018-05-22,13:00:00,Hobo,Temperature,C,31.54,13
"Sutherland, Canada",2018,2018-05-22,13:15:00,Hobo,Temperature,C,32.15,13
"Sutherland, Canada",2018,2018-05-22,13:30:00,Hobo,Temperature,C,31.15,13
"Sutherland, Canada",2018,2018-05-22,13:45:00,Hobo,Temperature,C,32.1,13
"Sutherland, Canada",2018,2018-05-22,14:00:00,Hobo,Temperature,C,32.38,13
"Sutherland, Canada",2018,2018-05-22,14:15:00,Hobo,Temperature,C,30.62,13
"Sutherland, Canada",2018,2018-05-22,14:30:00,Hobo,Temperature,C,29.67,13
"Sutherland, Canada",2018,2018-05-22,14:45:00,Hobo,Temperature,C,30.52,13
"Sutherland, Canada",2018,2018-05-22,15:00:00,Hobo,Temperature,C,31.66,13
"Sutherland, Canada",2018,2018-05-22,15:15:00,Hobo,Temperature,C,33.37,13
"Sutherland, Canada",2018,2018-05-22,15:30:00,Hobo,Temperature,C,32.33,13
"Sutherland, Canada",2018,2018-05-22,15:45:00,Hobo,Temperature,C,31.84,13
"Sutherland, Canada",2018,2018-05-22,16:00:00,Hobo,Temperature,C,32.05,13
"Sutherland, Canada",2018,2018-05-22,16:15:00,Hobo,Temperature,C,31.33,13
"Sutherland, Canada",2018,2018-05-22,16:30:00,Hobo,Temperature,C,31.15,13
"Sutherland, Canada",2018,2018-05-22,16:45:00,Hobo,Temperature,C,30.34,13
"Sutherland, Canada",2018,2018-05-22,17:00:00,Hobo,Temperature,C,30.29,13
"Sutherland, Canada",2018,2018-05-22,17:15:00,Hobo,Temperature,C,30.07,13
"Sutherland, Canada",2018,2018-05-22,17:30:00,Hobo,Temperature,C,29.71,13
"Sutherland, Canada",2018,2018-05-22,17:45:00,Hobo,Temperature,C,29.34,13
"Sutherland, Canada",2018,2018-05-22,18:00:00,Hobo,Temperature,C,29.09,13
"Sutherland, Canada",2018,2018-05-22,18:15:00,Hobo,Temperature,C,28.57,13
"Sutherland, Canada",2018,2018-05-22,18:30:00,Hobo,Temperature,C,28.57,13
"Sutherland, Canada",2018,2018-05-22,18:45:00,Hobo,Temperature,C,27.88,13
"Sutherland, Canada",2018,2018-05-22,19:00:00,Hobo,Temperature,C,25.91,13
"Sutherland, Canada",2018,2018-05-22,19:15:00,Hobo,Temperature,C,25.26,13
"Sutherland, Canada",2018,2018-05-22,19:30:00,Hobo,Temperature,C,24.48,13
"Sutherland, Canada",2018,2018-05-22,19:45:00,Hobo,Temperature,C,23.3,13
"Sutherland, Canada",2018,2018-05-22,20:00:00,Hobo,Temperature,C,22.35,13
"Sutherland, Canada",2018,2018-05-22,20:15:00,Hobo,Temperature,C,20.27,13
"Sutherland, Canada",2018,2018-05-22,20:30:00,Hobo,Temperature,C,17.7,13
"Sutherland, Canada",2018,2018-05-22,20:45:00,Hobo,Temperature,C,16.06,13
"Sutherland, Canada",2018,2018-05-22,21:00:00,Hobo,Temperature,C,17.34,13
"Sutherland, Canada",2018,2018-05-22,21:15:00,Hobo,Temperature,C,17.82,13
"Sutherland, Canada",2018,2018-05-22,21:30:00,Hobo,Temperature,C,17.08,13
"Sutherland, Canada",2018,2018-05-22,21:45:00,Hobo,Temperature,C,15.91,13
"Sutherland, Canada",2018,2018-05-22,22:00:00,Hobo,Temperature,C,15.72,13
"Sutherland, Canada",2018,2018-05-22,22:15:00,Hobo,Temperature,C,15.77,13
"Sutherland, Canada",2018,2018-05-22,22:30:00,Hobo,Temperature,C,16.13,13
"Sutherland, Canada",2018,2018-05-22,22:45:00,Hobo,Temperature,C,15.27,13
"Sutherland, Canada",2018,2018-05-22,23:00:00,Hobo,Temperature,C,17.27,13
"Sutherland, Canada",2018,2018-05-22,23:15:00,Hobo,Temperature,C,17.39,13
"Sutherland, Canada",2018,2018-05-22,23:30:00,Hobo,Temperature,C,16.46,13
"Sutherland, Canada",2018,2018-05-22,23:45:00,Hobo,Temperature,C,15.44,13
"Sutherland, Canada",2018,2018-05-23,00:00:00,Hobo,Temperature,C,13.14,14
"Sutherland, Canada",2018,2018-05-23,00:15:00,Hobo,Temperature,C,13.26,14
"Sutherland, Canada",2018,2018-05-23,00:30:00,Hobo,Temperature,C,13.98,14
"Sutherland, Canada",2018,2018-05-23,00:45:00,Hobo,Temperature,C,11.95,14
"Sutherland, Canada",2018,2018-05-23,01:00:00,Hobo,Temperature,C,10.61,14
"Sutherland, Canada",2018,2018-05-23,01:15:00,Hobo,Temperature,C,9.26,14
"Sutherland, Canada",2018,2018-05-23,01:30:00,Hobo,Temperature,C,9.61,14
"Sutherland, Canada",2018,2018-05-23,01:45:00,Hobo,Temperature,C,9.16,14
"Sutherland, Canada",2018,2018-05-23,02:00:00,Hobo,Temperature,C,10.3,14
"Sutherland, Canada",2018,2018-05-23,02:15:00,Hobo,Temperature,C,9.66,14
"Sutherland, Canada",2018,2018-05-23,02:30:00,Hobo,Temperature,C,10.81,14
"Sutherland, Canada",2018,2018-05-23,02:45:00,Hobo,Temperature,C,12.58,14
"Sutherland, Canada",2018,2018-05-23,03:00:00,Hobo,Temperature,C,12.34,14
"Sutherland, Canada",2018,2018-05-23,03:15:00,Hobo,Temperature,C,11.93,14
"Sutherland, Canada",2018,2018-05-23,03:30:00,Hobo,Temperature,C,12.58,14
"Sutherland, Canada",2018,2018-05-23,03:45:00,Hobo,Temperature,C,13.11,14
"Sutherland, Canada",2018,2018-05-23,04:00:00,Hobo,Temperature,C,13.06,14
"Sutherland, Canada",2018,2018-05-23,04:15:00,Hobo,Temperature,C,13.04,14
"Sutherland, Canada",2018,2018-05-23,04:30:00,Hobo,Temperature,C,12.73,14
"Sutherland, Canada",2018,2018-05-23,04:45:00,Hobo,Temperature,C,12.61,14
"Sutherland, Canada",2018,2018-05-23,05:00:00,Hobo,Temperature,C,12.48,14
"Sutherland, Canada",2018,2018-05-23,05:15:00,Hobo,Temperature,C,12.44,14
"Sutherland, Canada",2018,2018-05-23,05:30:00,Hobo,Temperature,C,12.94,14
"Sutherland, Canada",2018,2018-05-23,05:45:00,Hobo,Temperature,C,13.23,14
"Sutherland, Canada",2018,2018-05-23,06:00:00,Hobo,Temperature,C,14.31,14
"Sutherland, Canada",2018,2018-05-23,06:15:00,Hobo,Temperature,C,15.51,14
"Sutherland, Canada",2018,2018-05-23,06:30:00,Hobo,Temperature,C,16.58,14
"Sutherland, Canada",2018,2018-05-23,06:45:00,Hobo,Temperature,C,17.68,14
"Sutherland, Canada",2018,2018-05-23,07:00:00,Hobo,Temperature,C,19.01,14
"Sutherland, Canada",2018,2018-05-23,07:15:00,Hobo,Temperature,C,19.89,14
"Sutherland, Canada",2018,2018-05-23,07:30:00,Hobo,Temperature,C,20.72,14
"Sutherland, Canada",2018,2018-05-23,07:45:00,Hobo,Temperature,C,21.68,14
"Sutherland, Canada",2018,2018-05-23,08:00:00,Hobo,Temperature,C,22.61,14
"Sutherland, Canada",2018,2018-05-23,08:15:00,Hobo,Temperature,C,23.52,14
"Sutherland, Canada",2018,2018-05-23,08:30:00,Hobo,Temperature,C,24.17,14
"Sutherland, Canada",2018,2018-05-23,08:45:00,Hobo,Temperature,C,24.8,14
"Sutherland, Canada",2018,2018-05-23,09:00:00,Hobo,Temperature,C,25.5,14
"Sutherland, Canada",2018,2018-05-23,09:15:00,Hobo,Temperature,C,26.18,14
"Sutherland, Canada",2018,2018-05-23,09:30:00,Hobo,Temperature,C,27.51,14
"Sutherland, Canada",2018,2018-05-23,09:45:00,Hobo,Temperature,C,28.49,14
"Sutherland, Canada",2018,2018-05-23,10:00:00,Hobo,Temperature,C,29.06,14
"Sutherland, Canada",2018,2018-05-23,10:15:00,Hobo,Temperature,C,29.92,14
"Sutherland, Canada",2018,2018-05-23,10:30:00,Hobo,Temperature,C,30.02,14
"Sutherland, Canada",2018,2018-05-23,10:45:00,Hobo,Temperature,C,31.23,14
"Sutherland, Canada",2018,2018-05-23,11:00:00,Hobo,Temperature,C,31.38,14
"Sutherland, Canada",2018,2018-05-23,11:15:00,Hobo,Temperature,C,31.97,14
"Sutherland, Canada",2018,2018-05-23,11:30:00,Hobo,Temperature,C,32.07,14
"Sutherland, Canada",2018,2018-05-23,11:45:00,Hobo,Temperature,C,32.36,14
"Sutherland, Canada",2018,2018-05-23,12:00:00,Hobo,Temperature,C,32.79,14
"Sutherland, Canada",2018,2018-05-23,12:15:00,Hobo,Temperature,C,32.02,14
"Sutherland, Canada",2018,2018-05-23,12:30:00,Hobo,Temperature,C,32.74,14
"Sutherland, Canada",2018,2018-05-23,12:45:00,Hobo,Temperature,C,32.87,14
"Sutherland, Canada",2018,2018-05-23,13:00:00,Hobo,Temperature,C,33.11,14
"Sutherland, Canada",2018,2018-05-23,13:15:00,Hobo,Temperature,C,32.28,14
"Sutherland, Canada",2018,2018-05-23,13:30:00,Hobo,Temperature,C,33.26,14
"Sutherland, Canada",2018,2018-05-23,13:45:00,Hobo,Temperature,C,33.42,14
"Sutherland, Canada",2018,2018-05-23,14:00:00,Hobo,Temperature,C,30.54,14
"Sutherland, Canada",2018,2018-05-23,14:15:00,Hobo,Temperature,C,31.74,14
"Sutherland, Canada",2018,2018-05-23,14:30:00,Hobo,Temperature,C,32.74,14
"Sutherland, Canada",2018,2018-05-23,14:45:00,Hobo,Temperature,C,30.77,14
"Sutherland, Canada",2018,2018-05-23,15:00:00,Hobo,Temperature,C,32.41,14
"Sutherland, Canada",2018,2018-05-23,15:15:00,Hobo,Temperature,C,33.16,14
"Sutherland, Canada",2018,2018-05-23,15:30:00,Hobo,Temperature,C,34.02,14
"Sutherland, Canada",2018,2018-05-23,15:45:00,Hobo,Temperature,C,32.54,14
"Sutherland, Canada",2018,2018-05-23,16:00:00,Hobo,Temperature,C,31.13,14
"Sutherland, Canada",2018,2018-05-23,16:15:00,Hobo,Temperature,C,32.48,14
"Sutherland, Canada",2018,2018-05-23,16:30:00,Hobo,Temperature,C,31,14
"Sutherland, Canada",2018,2018-05-23,16:45:00,Hobo,Temperature,C,32,14
"Sutherland, Canada",2018,2018-05-23,17:00:00,Hobo,Temperature,C,32.07,14
"Sutherland, Canada",2018,2018-05-23,17:15:00,Hobo,Temperature,C,30.32,14
"Sutherland, Canada",2018,2018-05-23,17:30:00,Hobo,Temperature,C,31.46,14
"Sutherland, Canada",2018,2018-05-23,17:45:00,Hobo,Temperature,C,31.71,14
"Sutherland, Canada",2018,2018-05-23,18:00:00,Hobo,Temperature,C,30.75,14
"Sutherland, Canada",2018,2018-05-23,18:15:00,Hobo,Temperature,C,29.59,14
"Sutherland, Canada",2018,2018-05-23,18:30:00,Hobo,Temperature,C,28.89,14
"Sutherland, Canada",2018,2018-05-23,18:45:00,Hobo,Temperature,C,29.04,14
"Sutherland, Canada",2018,2018-05-23,19:00:00,Hobo,Temperature,C,28.22,14
"Sutherland, Canada",2018,2018-05-23,19:15:00,Hobo,Temperature,C,25.11,14
"Sutherland, Canada",2018,2018-05-23,19:30:00,Hobo,Temperature,C,23.88,14
"Sutherland, Canada",2018,2018-05-23,19:45:00,Hobo,Temperature,C,18.84,14
"Sutherland, Canada",2018,2018-05-23,20:00:00,Hobo,Temperature,C,18.48,14
"Sutherland, Canada",2018,2018-05-23,20:15:00,Hobo,Temperature,C,18.84,14
"Sutherland, Canada",2018,2018-05-23,20:30:00,Hobo,Temperature,C,18.82,14
"Sutherland, Canada",2018,2018-05-23,20:45:00,Hobo,Temperature,C,16.96,14
"Sutherland, Canada",2018,2018-05-23,21:00:00,Hobo,Temperature,C,16.63,14
"Sutherland, Canada",2018,2018-05-23,21:15:00,Hobo,Temperature,C,16.39,14
"Sutherland, Canada",2018,2018-05-23,21:30:00,Hobo,Temperature,C,16.44,14
"Sutherland, Canada",2018,2018-05-23,21:45:00,Hobo,Temperature,C,16.56,14
"Sutherland, Canada",2018,2018-05-23,22:00:00,Hobo,Temperature,C,16.7,14
"Sutherland, Canada",2018,2018-05-23,22:15:00,Hobo,Temperature,C,16.84,14
"Sutherland, Canada",2018,2018-05-23,22:30:00,Hobo,Temperature,C,16.84,14
"Sutherland, Canada",2018,2018-05-23,22:45:00,Hobo,Temperature,C,16.49,14
"Sutherland, Canada",2018,2018-05-23,23:00:00,Hobo,Temperature,C,16.06,14
"Sutherland, Canada",2018,2018-05-23,23:15:00,Hobo,Temperature,C,15.72,14
"Sutherland, Canada",2018,2018-05-23,23:30:00,Hobo,Temperature,C,15.7,14
"Sutherland, Canada",2018,2018-05-23,23:45:00,Hobo,Temperature,C,15.63,14
"Sutherland, Canada",2018,2018-05-24,00:00:00,Hobo,Temperature,C,15.65,15
"Sutherland, Canada",2018,2018-05-24,00:15:00,Hobo,Temperature,C,15.58,15
"Sutherland, Canada",2018,2018-05-24,00:30:00,Hobo,Temperature,C,15.46,15
"Sutherland, Canada",2018,2018-05-24,00:45:00,Hobo,Temperature,C,15.39,15
"Sutherland, Canada",2018,2018-05-24,01:00:00,Hobo,Temperature,C,15.46,15
"Sutherland, Canada",2018,2018-05-24,01:15:00,Hobo,Temperature,C,15.65,15
"Sutherland, Canada",2018,2018-05-24,01:30:00,Hobo,Temperature,C,15.7,15
"Sutherland, Canada",2018,2018-05-24,01:45:00,Hobo,Temperature,C,15.29,15
"Sutherland, Canada",2018,2018-05-24,02:00:00,Hobo,Temperature,C,15.61,15
"Sutherland, Canada",2018,2018-05-24,02:15:00,Hobo,Temperature,C,15.56,15
"Sutherland, Canada",2018,2018-05-24,02:30:00,Hobo,Temperature,C,15.46,15
"Sutherland, Canada",2018,2018-05-24,02:45:00,Hobo,Temperature,C,15.13,15
"Sutherland, Canada",2018,2018-05-24,03:00:00,Hobo,Temperature,C,15.08,15
"Sutherland, Canada",2018,2018-05-24,03:15:00,Hobo,Temperature,C,15.01,15
"Sutherland, Canada",2018,2018-05-24,03:30:00,Hobo,Temperature,C,15.27,15
"Sutherland, Canada",2018,2018-05-24,03:45:00,Hobo,Temperature,C,15.68,15
"Sutherland, Canada",2018,2018-05-24,04:00:00,Hobo,Temperature,C,15.58,15
"Sutherland, Canada",2018,2018-05-24,04:15:00,Hobo,Temperature,C,15.51,15
"Sutherland, Canada",2018,2018-05-24,04:30:00,Hobo,Temperature,C,15.2,15
"Sutherland, Canada",2018,2018-05-24,04:45:00,Hobo,Temperature,C,14.84,15
"Sutherland, Canada",2018,2018-05-24,05:00:00,Hobo,Temperature,C,14.36,15
"Sutherland, Canada",2018,2018-05-24,05:15:00,Hobo,Temperature,C,14.36,15
"Sutherland, Canada",2018,2018-05-24,05:30:00,Hobo,Temperature,C,14.31,15
"Sutherland, Canada",2018,2018-05-24,05:45:00,Hobo,Temperature,C,14.72,15
"Sutherland, Canada",2018,2018-05-24,06:00:00,Hobo,Temperature,C,15.13,15
"Sutherland, Canada",2018,2018-05-24,06:15:00,Hobo,Temperature,C,17.46,15
"Sutherland, Canada",2018,2018-05-24,06:30:00,Hobo,Temperature,C,19.63,15
"Sutherland, Canada",2018,2018-05-24,06:45:00,Hobo,Temperature,C,20.01,15
"Sutherland, Canada",2018,2018-05-24,07:00:00,Hobo,Temperature,C,20.41,15
"Sutherland, Canada",2018,2018-05-24,07:15:00,Hobo,Temperature,C,21.13,15
"Sutherland, Canada",2018,2018-05-24,07:30:00,Hobo,Temperature,C,22.27,15
"Sutherland, Canada",2018,2018-05-24,07:45:00,Hobo,Temperature,C,23.4,15
"Sutherland, Canada",2018,2018-05-24,08:00:00,Hobo,Temperature,C,24.05,15
"Sutherland, Canada",2018,2018-05-24,08:15:00,Hobo,Temperature,C,24.22,15
"Sutherland, Canada",2018,2018-05-24,08:30:00,Hobo,Temperature,C,25.74,15
"Sutherland, Canada",2018,2018-05-24,08:45:00,Hobo,Temperature,C,25.48,15
"Sutherland, Canada",2018,2018-05-24,09:00:00,Hobo,Temperature,C,25.6,15
"Sutherland, Canada",2018,2018-05-24,09:15:00,Hobo,Temperature,C,24.15,15
"Sutherland, Canada",2018,2018-05-24,09:30:00,Hobo,Temperature,C,24.03,15
"Sutherland, Canada",2018,2018-05-24,09:45:00,Hobo,Temperature,C,23.64,15
"Sutherland, Canada",2018,2018-05-24,10:00:00,Hobo,Temperature,C,22.73,15
"Sutherland, Canada",2018,2018-05-24,10:15:00,Hobo,Temperature,C,22.59,15
"Sutherland, Canada",2018,2018-05-24,10:30:00,Hobo,Temperature,C,22.27,15
"Sutherland, Canada",2018,2018-05-24,10:45:00,Hobo,Temperature,C,23.55,15
"Sutherland, Canada",2018,2018-05-24,11:00:00,Hobo,Temperature,C,24.41,15
"Sutherland, Canada",2018,2018-05-24,11:15:00,Hobo,Temperature,C,25.02,15
"Sutherland, Canada",2018,2018-05-24,11:30:00,Hobo,Temperature,C,25.21,15
"Sutherland, Canada",2018,2018-05-24,11:45:00,Hobo,Temperature,C,24.9,15
"Sutherland, Canada",2018,2018-05-24,12:00:00,Hobo,Temperature,C,24.94,15
"Sutherland, Canada",2018,2018-05-24,12:15:00,Hobo,Temperature,C,25.07,15
"Sutherland, Canada",2018,2018-05-24,12:30:00,Hobo,Temperature,C,25.79,15
"Sutherland, Canada",2018,2018-05-24,12:45:00,Hobo,Temperature,C,26.45,15
"Sutherland, Canada",2018,2018-05-24,13:00:00,Hobo,Temperature,C,26.04,15
"Sutherland, Canada",2018,2018-05-24,13:15:00,Hobo,Temperature,C,26.55,15
"Sutherland, Canada",2018,2018-05-24,13:30:00,Hobo,Temperature,C,26.97,15
"Sutherland, Canada",2018,2018-05-24,13:45:00,Hobo,Temperature,C,27.16,15
"Sutherland, Canada",2018,2018-05-24,14:00:00,Hobo,Temperature,C,27.01,15
