Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
"Rosthern, Canada",2017,2017-07-02,12:30:01,Weather Station,Relative Humidity,%,75,44
"Rosthern, Canada",2017,2017-07-02,12:40:01,Weather Station,Relative Humidity,%,74,44
"Rosthern, Canada",2017,2017-07-02,12:50:01,Weather Station,Relative Humidity,%,74,44
"Rosthern, Canada",2017,2017-07-02,13:00:01,Weather Station,Relative Humidity,%,73,44
"Rosthern, Canada",2017,2017-07-02,13:10:01,Weather Station,Relative Humidity,%,73,44
"Rosthern, Canada",2017,2017-07-02,13:20:01,Weather Station,Relative Humidity,%,73,44
"Rosthern, Canada",2017,2017-07-02,13:30:01,Weather Station,Relative Humidity,%,73,44
"Rosthern, Canada",2017,2017-07-02,13:40:01,Weather Station,Relative Humidity,%,73,44
"Rosthern, Canada",2017,2017-07-02,13:50:01,Weather Station,Relative Humidity,%,72,44
"Rosthern, Canada",2017,2017-07-02,14:00:01,Weather Station,Relative Humidity,%,70,44
"Rosthern, Canada",2017,2017-07-02,14:10:00,Weather Station,Relative Humidity,%,67,44
"Rosthern, Canada",2017,2017-07-02,14:20:01,Weather Station,Relative Humidity,%,66,44
"Rosthern, Canada",2017,2017-07-02,14:30:01,Weather Station,Relative Humidity,%,62,44
"Rosthern, Canada",2017,2017-07-02,14:40:01,Weather Station,Relative Humidity,%,62,44
"Rosthern, Canada",2017,2017-07-02,14:50:01,Weather Station,Relative Humidity,%,61,44
"Rosthern, Canada",2017,2017-07-02,15:00:00,Weather Station,Relative Humidity,%,58,44
"Rosthern, Canada",2017,2017-07-02,15:10:00,Weather Station,Relative Humidity,%,58,44
"Rosthern, Canada",2017,2017-07-02,15:20:01,Weather Station,Relative Humidity,%,56,44
"Rosthern, Canada",2017,2017-07-02,15:30:00,Weather Station,Relative Humidity,%,55,44
"Rosthern, Canada",2017,2017-07-02,15:40:00,Weather Station,Relative Humidity,%,54,44
"Rosthern, Canada",2017,2017-07-02,15:50:01,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,16:00:01,Weather Station,Relative Humidity,%,54,44
"Rosthern, Canada",2017,2017-07-02,16:10:01,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,16:20:01,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,16:30:01,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,16:40:01,Weather Station,Relative Humidity,%,52,44
"Rosthern, Canada",2017,2017-07-02,16:50:00,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,17:00:01,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,17:10:00,Weather Station,Relative Humidity,%,52,44
"Rosthern, Canada",2017,2017-07-02,17:20:01,Weather Station,Relative Humidity,%,53,44
"Rosthern, Canada",2017,2017-07-02,17:30:01,Weather Station,Relative Humidity,%,52,44
"Rosthern, Canada",2017,2017-07-02,17:40:01,Weather Station,Relative Humidity,%,50,44
"Rosthern, Canada",2017,2017-07-02,17:50:01,Weather Station,Relative Humidity,%,52,44
"Rosthern, Canada",2017,2017-07-02,18:00:00,Weather Station,Relative Humidity,%,49,44
"Rosthern, Canada",2017,2017-07-02,18:10:01,Weather Station,Relative Humidity,%,48,44
"Rosthern, Canada",2017,2017-07-02,18:20:00,Weather Station,Relative Humidity,%,49,44
"Rosthern, Canada",2017,2017-07-02,18:30:00,Weather Station,Relative Humidity,%,50,44
"Rosthern, Canada",2017,2017-07-02,18:40:01,Weather Station,Relative Humidity,%,50,44
"Rosthern, Canada",2017,2017-07-02,18:50:01,Weather Station,Relative Humidity,%,51,44
"Rosthern, Canada",2017,2017-07-02,19:00:01,Weather Station,Relative Humidity,%,54,44
"Rosthern, Canada",2017,2017-07-02,19:10:01,Weather Station,Relative Humidity,%,55,44
"Rosthern, Canada",2017,2017-07-02,19:20:01,Weather Station,Relative Humidity,%,58,44
"Rosthern, Canada",2017,2017-07-02,19:30:00,Weather Station,Relative Humidity,%,58,44
"Rosthern, Canada",2017,2017-07-02,19:40:01,Weather Station,Relative Humidity,%,58,44
"Rosthern, Canada",2017,2017-07-02,19:50:01,Weather Station,Relative Humidity,%,59,44
"Rosthern, Canada",2017,2017-07-02,20:00:01,Weather Station,Relative Humidity,%,59,44
"Rosthern, Canada",2017,2017-07-02,20:10:01,Weather Station,Relative Humidity,%,61,44
"Rosthern, Canada",2017,2017-07-02,20:20:01,Weather Station,Relative Humidity,%,62,44
"Rosthern, Canada",2017,2017-07-02,20:30:01,Weather Station,Relative Humidity,%,62,44
"Rosthern, Canada",2017,2017-07-02,20:40:00,Weather Station,Relative Humidity,%,64,44
"Rosthern, Canada",2017,2017-07-02,20:50:00,Weather Station,Relative Humidity,%,64,44
"Rosthern, Canada",2017,2017-07-02,21:00:01,Weather Station,Relative Humidity,%,65,44
"Rosthern, Canada",2017,2017-07-02,21:10:00,Weather Station,Relative Humidity,%,67,44
"Rosthern, Canada",2017,2017-07-02,21:20:01,Weather Station,Relative Humidity,%,70,44
"Rosthern, Canada",2017,2017-07-02,21:30:00,Weather Station,Relative Humidity,%,72,44
"Rosthern, Canada",2017,2017-07-02,21:40:01,Weather Station,Relative Humidity,%,74,44
"Rosthern, Canada",2017,2017-07-02,21:50:00,Weather Station,Relative Humidity,%,76,44
"Rosthern, Canada",2017,2017-07-02,22:00:00,Weather Station,Relative Humidity,%,77,44
"Rosthern, Canada",2017,2017-07-02,22:10:01,Weather Station,Relative Humidity,%,78,44
"Rosthern, Canada",2017,2017-07-02,22:20:01,Weather Station,Relative Humidity,%,79,44
"Rosthern, Canada",2017,2017-07-02,22:30:00,Weather Station,Relative Humidity,%,78,44
"Rosthern, Canada",2017,2017-07-02,22:40:00,Weather Station,Relative Humidity,%,78,44
"Rosthern, Canada",2017,2017-07-02,22:50:00,Weather Station,Relative Humidity,%,78,44
"Rosthern, Canada",2017,2017-07-02,23:00:00,Weather Station,Relative Humidity,%,79,44
"Rosthern, Canada",2017,2017-07-02,23:10:00,Weather Station,Relative Humidity,%,79,44
"Rosthern, Canada",2017,2017-07-02,23:20:00,Weather Station,Relative Humidity,%,79,44
"Rosthern, Canada",2017,2017-07-02,23:30:01,Weather Station,Relative Humidity,%,80,44
"Rosthern, Canada",2017,2017-07-02,23:40:00,Weather Station,Relative Humidity,%,80,44
"Rosthern, Canada",2017,2017-07-02,23:50:00,Weather Station,Relative Humidity,%,80,44
"Rosthern, Canada",2017,2017-07-03,00:00:00,Weather Station,Relative Humidity,%,79,45
"Rosthern, Canada",2017,2017-07-03,00:10:00,Weather Station,Relative Humidity,%,79,45
"Rosthern, Canada",2017,2017-07-03,00:20:00,Weather Station,Relative Humidity,%,79,45
"Rosthern, Canada",2017,2017-07-03,00:30:00,Weather Station,Relative Humidity,%,78,45
"Rosthern, Canada",2017,2017-07-03,00:40:00,Weather Station,Relative Humidity,%,79,45
"Rosthern, Canada",2017,2017-07-03,00:50:01,Weather Station,Relative Humidity,%,79,45
"Rosthern, Canada",2017,2017-07-03,01:00:00,Weather Station,Relative Humidity,%,80,45
"Rosthern, Canada",2017,2017-07-03,01:10:00,Weather Station,Relative Humidity,%,81,45
"Rosthern, Canada",2017,2017-07-03,01:20:01,Weather Station,Relative Humidity,%,82,45
"Rosthern, Canada",2017,2017-07-03,01:30:00,Weather Station,Relative Humidity,%,83,45
"Rosthern, Canada",2017,2017-07-03,01:40:00,Weather Station,Relative Humidity,%,84,45
"Rosthern, Canada",2017,2017-07-03,01:50:00,Weather Station,Relative Humidity,%,83,45
"Rosthern, Canada",2017,2017-07-03,02:00:00,Weather Station,Relative Humidity,%,84,45
"Rosthern, Canada",2017,2017-07-03,02:10:01,Weather Station,Relative Humidity,%,85,45
"Rosthern, Canada",2017,2017-07-03,02:20:01,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,02:30:01,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,02:40:01,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,02:50:01,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,03:00:00,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,03:10:00,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,03:20:00,Weather Station,Relative Humidity,%,88,45
"Rosthern, Canada",2017,2017-07-03,03:30:00,Weather Station,Relative Humidity,%,89,45
"Rosthern, Canada",2017,2017-07-03,03:40:00,Weather Station,Relative Humidity,%,89,45
"Rosthern, Canada",2017,2017-07-03,03:50:00,Weather Station,Relative Humidity,%,89,45
"Rosthern, Canada",2017,2017-07-03,04:00:00,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,04:10:01,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,04:20:00,Weather Station,Relative Humidity,%,91,45
"Rosthern, Canada",2017,2017-07-03,04:30:00,Weather Station,Relative Humidity,%,91,45
"Rosthern, Canada",2017,2017-07-03,04:40:01,Weather Station,Relative Humidity,%,91,45
"Rosthern, Canada",2017,2017-07-03,04:50:00,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,05:00:01,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,05:10:01,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,05:20:01,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,05:30:01,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,05:40:01,Weather Station,Relative Humidity,%,90,45
"Rosthern, Canada",2017,2017-07-03,05:50:01,Weather Station,Relative Humidity,%,89,45
"Rosthern, Canada",2017,2017-07-03,06:00:01,Weather Station,Relative Humidity,%,88,45
"Rosthern, Canada",2017,2017-07-03,06:10:01,Weather Station,Relative Humidity,%,87,45
"Rosthern, Canada",2017,2017-07-03,06:20:01,Weather Station,Relative Humidity,%,86,45
"Rosthern, Canada",2017,2017-07-03,06:30:01,Weather Station,Relative Humidity,%,85,45
"Rosthern, Canada",2017,2017-07-03,06:40:00,Weather Station,Relative Humidity,%,83,45
"Rosthern, Canada",2017,2017-07-03,06:50:01,Weather Station,Relative Humidity,%,82,45
"Rosthern, Canada",2017,2017-07-03,07:00:01,Weather Station,Relative Humidity,%,82,45
"Rosthern, Canada",2017,2017-07-03,07:10:00,Weather Station,Relative Humidity,%,81,45
"Rosthern, Canada",2017,2017-07-03,07:20:01,Weather Station,Relative Humidity,%,80,45
"Rosthern, Canada",2017,2017-07-03,07:30:01,Weather Station,Relative Humidity,%,78,45
"Rosthern, Canada",2017,2017-07-03,07:40:01,Weather Station,Relative Humidity,%,77,45
"Rosthern, Canada",2017,2017-07-03,07:50:01,Weather Station,Relative Humidity,%,76,45
"Rosthern, Canada",2017,2017-07-03,08:00:00,Weather Station,Relative Humidity,%,74,45
"Rosthern, Canada",2017,2017-07-03,08:10:00,Weather Station,Relative Humidity,%,73,45
"Rosthern, Canada",2017,2017-07-03,08:20:01,Weather Station,Relative Humidity,%,73,45
"Rosthern, Canada",2017,2017-07-03,08:30:00,Weather Station,Relative Humidity,%,72,45
"Rosthern, Canada",2017,2017-07-03,08:40:01,Weather Station,Relative Humidity,%,72,45
"Rosthern, Canada",2017,2017-07-03,08:50:01,Weather Station,Relative Humidity,%,71,45
"Rosthern, Canada",2017,2017-07-03,09:00:01,Weather Station,Relative Humidity,%,70,45
"Rosthern, Canada",2017,2017-07-03,09:10:00,Weather Station,Relative Humidity,%,69,45
"Rosthern, Canada",2017,2017-07-03,09:20:01,Weather Station,Relative Humidity,%,68,45
"Rosthern, Canada",2017,2017-07-03,09:30:00,Weather Station,Relative Humidity,%,67,45
"Rosthern, Canada",2017,2017-07-03,09:40:01,Weather Station,Relative Humidity,%,66,45
"Rosthern, Canada",2017,2017-07-03,09:50:01,Weather Station,Relative Humidity,%,65,45
"Rosthern, Canada",2017,2017-07-03,10:00:01,Weather Station,Relative Humidity,%,65,45
"Rosthern, Canada",2017,2017-07-03,10:10:01,Weather Station,Relative Humidity,%,63,45
"Rosthern, Canada",2017,2017-07-03,10:20:01,Weather Station,Relative Humidity,%,62,45
"Rosthern, Canada",2017,2017-07-03,10:30:01,Weather Station,Relative Humidity,%,62,45
"Rosthern, Canada",2017,2017-07-03,10:40:01,Weather Station,Relative Humidity,%,62,45
"Rosthern, Canada",2017,2017-07-03,10:50:01,Weather Station,Relative Humidity,%,61,45
"Rosthern, Canada",2017,2017-07-03,11:00:01,Weather Station,Relative Humidity,%,60,45
"Rosthern, Canada",2017,2017-07-03,11:10:00,Weather Station,Relative Humidity,%,59,45
"Rosthern, Canada",2017,2017-07-03,11:20:00,Weather Station,Relative Humidity,%,59,45
"Rosthern, Canada",2017,2017-07-03,11:30:00,Weather Station,Relative Humidity,%,58,45
"Rosthern, Canada",2017,2017-07-03,11:40:01,Weather Station,Relative Humidity,%,58,45
"Rosthern, Canada",2017,2017-07-03,11:50:01,Weather Station,Relative Humidity,%,57,45
"Rosthern, Canada",2017,2017-07-03,12:00:01,Weather Station,Relative Humidity,%,56,45
"Rosthern, Canada",2017,2017-07-03,12:10:01,Weather Station,Relative Humidity,%,57,45
"Rosthern, Canada",2017,2017-07-03,12:20:01,Weather Station,Relative Humidity,%,56,45
"Rosthern, Canada",2017,2017-07-03,12:30:01,Weather Station,Relative Humidity,%,55,45
"Rosthern, Canada",2017,2017-07-03,12:40:01,Weather Station,Relative Humidity,%,54,45
"Rosthern, Canada",2017,2017-07-03,12:50:01,Weather Station,Relative Humidity,%,54,45
"Rosthern, Canada",2017,2017-07-03,13:00:01,Weather Station,Relative Humidity,%,53,45
"Rosthern, Canada",2017,2017-07-03,13:10:01,Weather Station,Relative Humidity,%,53,45
"Rosthern, Canada",2017,2017-07-03,13:20:01,Weather Station,Relative Humidity,%,52,45
"Rosthern, Canada",2017,2017-07-03,13:30:01,Weather Station,Relative Humidity,%,51,45
"Rosthern, Canada",2017,2017-07-03,13:40:01,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,13:50:01,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,14:00:00,Weather Station,Relative Humidity,%,51,45
"Rosthern, Canada",2017,2017-07-03,14:10:00,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,14:20:01,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,14:30:01,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,14:40:01,Weather Station,Relative Humidity,%,49,45
"Rosthern, Canada",2017,2017-07-03,14:50:01,Weather Station,Relative Humidity,%,48,45
"Rosthern, Canada",2017,2017-07-03,15:00:00,Weather Station,Relative Humidity,%,48,45
"Rosthern, Canada",2017,2017-07-03,15:10:01,Weather Station,Relative Humidity,%,47,45
"Rosthern, Canada",2017,2017-07-03,15:20:01,Weather Station,Relative Humidity,%,47,45
"Rosthern, Canada",2017,2017-07-03,15:30:01,Weather Station,Relative Humidity,%,47,45
"Rosthern, Canada",2017,2017-07-03,15:40:01,Weather Station,Relative Humidity,%,45,45
"Rosthern, Canada",2017,2017-07-03,15:50:01,Weather Station,Relative Humidity,%,46,45
"Rosthern, Canada",2017,2017-07-03,16:00:00,Weather Station,Relative Humidity,%,44,45
"Rosthern, Canada",2017,2017-07-03,16:10:00,Weather Station,Relative Humidity,%,44,45
"Rosthern, Canada",2017,2017-07-03,16:20:01,Weather Station,Relative Humidity,%,44,45
"Rosthern, Canada",2017,2017-07-03,16:30:01,Weather Station,Relative Humidity,%,44,45
"Rosthern, Canada",2017,2017-07-03,16:40:01,Weather Station,Relative Humidity,%,45,45
"Rosthern, Canada",2017,2017-07-03,16:50:00,Weather Station,Relative Humidity,%,45,45
"Rosthern, Canada",2017,2017-07-03,17:00:00,Weather Station,Relative Humidity,%,43,45
"Rosthern, Canada",2017,2017-07-03,17:10:01,Weather Station,Relative Humidity,%,44,45
"Rosthern, Canada",2017,2017-07-03,17:20:01,Weather Station,Relative Humidity,%,45,45
"Rosthern, Canada",2017,2017-07-03,17:30:00,Weather Station,Relative Humidity,%,43,45
"Rosthern, Canada",2017,2017-07-03,17:40:01,Weather Station,Relative Humidity,%,43,45
"Rosthern, Canada",2017,2017-07-03,17:50:00,Weather Station,Relative Humidity,%,43,45
"Rosthern, Canada",2017,2017-07-03,18:00:00,Weather Station,Relative Humidity,%,45,45
"Rosthern, Canada",2017,2017-07-03,18:10:01,Weather Station,Relative Humidity,%,46,45
"Rosthern, Canada",2017,2017-07-03,18:20:01,Weather Station,Relative Humidity,%,47,45
"Rosthern, Canada",2017,2017-07-03,18:30:01,Weather Station,Relative Humidity,%,48,45
"Rosthern, Canada",2017,2017-07-03,18:40:01,Weather Station,Relative Humidity,%,48,45
"Rosthern, Canada",2017,2017-07-03,18:50:01,Weather Station,Relative Humidity,%,48,45
"Rosthern, Canada",2017,2017-07-03,19:00:00,Weather Station,Relative Humidity,%,49,45
"Rosthern, Canada",2017,2017-07-03,19:10:01,Weather Station,Relative Humidity,%,48,45
"Rosthern, Canada",2017,2017-07-03,19:20:01,Weather Station,Relative Humidity,%,49,45
"Rosthern, Canada",2017,2017-07-03,19:30:00,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,19:40:00,Weather Station,Relative Humidity,%,50,45
"Rosthern, Canada",2017,2017-07-03,19:50:01,Weather Station,Relative Humidity,%,51,45
"Rosthern, Canada",2017,2017-07-03,20:00:01,Weather Station,Relative Humidity,%,51,45
"Rosthern, Canada",2017,2017-07-03,20:10:01,Weather Station,Relative Humidity,%,52,45
"Rosthern, Canada",2017,2017-07-03,20:20:01,Weather Station,Relative Humidity,%,54,45
"Rosthern, Canada",2017,2017-07-03,20:30:01,Weather Station,Relative Humidity,%,56,45
"Rosthern, Canada",2017,2017-07-03,20:40:01,Weather Station,Relative Humidity,%,58,45
"Rosthern, Canada",2017,2017-07-03,20:50:01,Weather Station,Relative Humidity,%,61,45
"Rosthern, Canada",2017,2017-07-03,21:00:01,Weather Station,Relative Humidity,%,62,45
"Rosthern, Canada",2017,2017-07-03,21:10:01,Weather Station,Relative Humidity,%,61,45
"Rosthern, Canada",2017,2017-07-03,21:20:01,Weather Station,Relative Humidity,%,62,45
"Rosthern, Canada",2017,2017-07-03,21:30:01,Weather Station,Relative Humidity,%,62,45
"Rosthern, Canada",2017,2017-07-03,21:40:01,Weather Station,Relative Humidity,%,64,45
"Rosthern, Canada",2017,2017-07-03,21:50:01,Weather Station,Relative Humidity,%,64,45
"Rosthern, Canada",2017,2017-07-03,22:00:01,Weather Station,Relative Humidity,%,66,45
"Rosthern, Canada",2017,2017-07-03,22:10:01,Weather Station,Relative Humidity,%,66,45
"Rosthern, Canada",2017,2017-07-03,22:20:01,Weather Station,Relative Humidity,%,70,45
"Rosthern, Canada",2017,2017-07-03,22:30:01,Weather Station,Relative Humidity,%,70,45
"Rosthern, Canada",2017,2017-07-03,22:40:01,Weather Station,Relative Humidity,%,73,45
"Rosthern, Canada",2017,2017-07-03,22:50:01,Weather Station,Relative Humidity,%,75,45
"Rosthern, Canada",2017,2017-07-03,23:00:01,Weather Station,Relative Humidity,%,77,45
"Rosthern, Canada",2017,2017-07-03,23:10:01,Weather Station,Relative Humidity,%,79,45
"Rosthern, Canada",2017,2017-07-03,23:20:01,Weather Station,Relative Humidity,%,80,45
"Rosthern, Canada",2017,2017-07-03,23:30:01,Weather Station,Relative Humidity,%,81,45
"Rosthern, Canada",2017,2017-07-03,23:40:01,Weather Station,Relative Humidity,%,83,45
"Rosthern, Canada",2017,2017-07-03,23:50:00,Weather Station,Relative Humidity,%,84,45
"Rosthern, Canada",2017,2017-07-04,00:00:01,Weather Station,Relative Humidity,%,84,46
"Rosthern, Canada",2017,2017-07-04,00:10:01,Weather Station,Relative Humidity,%,86,46
"Rosthern, Canada",2017,2017-07-04,00:20:01,Weather Station,Relative Humidity,%,86,46
"Rosthern, Canada",2017,2017-07-04,00:30:01,Weather Station,Relative Humidity,%,87,46
"Rosthern, Canada",2017,2017-07-04,00:40:01,Weather Station,Relative Humidity,%,89,46
"Rosthern, Canada",2017,2017-07-04,00:50:01,Weather Station,Relative Humidity,%,90,46
"Rosthern, Canada",2017,2017-07-04,01:00:01,Weather Station,Relative Humidity,%,90,46
"Rosthern, Canada",2017,2017-07-04,01:10:00,Weather Station,Relative Humidity,%,91,46
"Rosthern, Canada",2017,2017-07-04,01:20:01,Weather Station,Relative Humidity,%,92,46
"Rosthern, Canada",2017,2017-07-04,01:30:00,Weather Station,Relative Humidity,%,92,46
"Rosthern, Canada",2017,2017-07-04,01:40:01,Weather Station,Relative Humidity,%,92,46
"Rosthern, Canada",2017,2017-07-04,01:50:01,Weather Station,Relative Humidity,%,92,46
"Rosthern, Canada",2017,2017-07-04,02:00:01,Weather Station,Relative Humidity,%,92,46
"Rosthern, Canada",2017,2017-07-04,02:10:00,Weather Station,Relative Humidity,%,92,46
"Rosthern, Canada",2017,2017-07-04,02:20:01,Weather Station,Relative Humidity,%,91,46
"Rosthern, Canada",2017,2017-07-04,02:30:01,Weather Station,Relative Humidity,%,90,46
"Rosthern, Canada",2017,2017-07-04,02:40:01,Weather Station,Relative Humidity,%,87,46
"Rosthern, Canada",2017,2017-07-04,02:50:01,Weather Station,Relative Humidity,%,83,46
"Rosthern, Canada",2017,2017-07-04,03:00:01,Weather Station,Relative Humidity,%,82,46
"Rosthern, Canada",2017,2017-07-04,03:10:01,Weather Station,Relative Humidity,%,80,46
"Rosthern, Canada",2017,2017-07-04,03:20:01,Weather Station,Relative Humidity,%,80,46
"Rosthern, Canada",2017,2017-07-04,03:30:01,Weather Station,Relative Humidity,%,77,46
"Rosthern, Canada",2017,2017-07-04,03:40:01,Weather Station,Relative Humidity,%,75,46
"Rosthern, Canada",2017,2017-07-04,03:50:00,Weather Station,Relative Humidity,%,73,46
"Rosthern, Canada",2017,2017-07-04,04:00:01,Weather Station,Relative Humidity,%,74,46
"Rosthern, Canada",2017,2017-07-04,04:10:01,Weather Station,Relative Humidity,%,74,46
"Rosthern, Canada",2017,2017-07-04,04:20:01,Weather Station,Relative Humidity,%,73,46
"Rosthern, Canada",2017,2017-07-04,04:30:00,Weather Station,Relative Humidity,%,73,46
"Rosthern, Canada",2017,2017-07-04,04:40:00,Weather Station,Relative Humidity,%,74,46
"Rosthern, Canada",2017,2017-07-04,04:50:01,Weather Station,Relative Humidity,%,75,46
"Rosthern, Canada",2017,2017-07-04,05:00:01,Weather Station,Relative Humidity,%,77,46
"Rosthern, Canada",2017,2017-07-04,05:10:01,Weather Station,Relative Humidity,%,79,46
"Rosthern, Canada",2017,2017-07-04,05:20:01,Weather Station,Relative Humidity,%,80,46
"Rosthern, Canada",2017,2017-07-04,05:30:01,Weather Station,Relative Humidity,%,78,46
"Rosthern, Canada",2017,2017-07-04,05:40:01,Weather Station,Relative Humidity,%,78,46
"Rosthern, Canada",2017,2017-07-04,05:50:01,Weather Station,Relative Humidity,%,77,46
"Rosthern, Canada",2017,2017-07-04,06:00:01,Weather Station,Relative Humidity,%,77,46
"Rosthern, Canada",2017,2017-07-04,06:10:01,Weather Station,Relative Humidity,%,75,46
"Rosthern, Canada",2017,2017-07-04,06:20:00,Weather Station,Relative Humidity,%,73,46
"Rosthern, Canada",2017,2017-07-04,06:30:00,Weather Station,Relative Humidity,%,71,46
"Rosthern, Canada",2017,2017-07-04,06:40:00,Weather Station,Relative Humidity,%,69,46
"Rosthern, Canada",2017,2017-07-04,06:50:01,Weather Station,Relative Humidity,%,68,46
"Rosthern, Canada",2017,2017-07-04,07:00:00,Weather Station,Relative Humidity,%,68,46
"Rosthern, Canada",2017,2017-07-04,07:10:01,Weather Station,Relative Humidity,%,68,46
"Rosthern, Canada",2017,2017-07-04,07:20:01,Weather Station,Relative Humidity,%,68,46
"Rosthern, Canada",2017,2017-07-04,07:30:01,Weather Station,Relative Humidity,%,66,46
"Rosthern, Canada",2017,2017-07-04,07:40:01,Weather Station,Relative Humidity,%,64,46
"Rosthern, Canada",2017,2017-07-04,07:50:01,Weather Station,Relative Humidity,%,62,46
"Rosthern, Canada",2017,2017-07-04,08:00:01,Weather Station,Relative Humidity,%,61,46
"Rosthern, Canada",2017,2017-07-04,08:10:01,Weather Station,Relative Humidity,%,59,46
"Rosthern, Canada",2017,2017-07-04,08:20:01,Weather Station,Relative Humidity,%,56,46
"Rosthern, Canada",2017,2017-07-04,08:30:01,Weather Station,Relative Humidity,%,56,46
"Rosthern, Canada",2017,2017-07-04,08:40:01,Weather Station,Relative Humidity,%,54,46
"Rosthern, Canada",2017,2017-07-04,08:50:00,Weather Station,Relative Humidity,%,53,46
"Rosthern, Canada",2017,2017-07-04,09:00:01,Weather Station,Relative Humidity,%,50,46
"Rosthern, Canada",2017,2017-07-04,09:10:01,Weather Station,Relative Humidity,%,48,46
"Rosthern, Canada",2017,2017-07-04,09:20:00,Weather Station,Relative Humidity,%,48,46
"Rosthern, Canada",2017,2017-07-04,09:30:00,Weather Station,Relative Humidity,%,48,46
"Rosthern, Canada",2017,2017-07-04,09:40:01,Weather Station,Relative Humidity,%,46,46
"Rosthern, Canada",2017,2017-07-04,09:50:00,Weather Station,Relative Humidity,%,45,46
"Rosthern, Canada",2017,2017-07-04,10:00:00,Weather Station,Relative Humidity,%,41,46
"Rosthern, Canada",2017,2017-07-04,10:10:01,Weather Station,Relative Humidity,%,38,46
"Rosthern, Canada",2017,2017-07-04,10:20:01,Weather Station,Relative Humidity,%,35,46
"Rosthern, Canada",2017,2017-07-04,10:30:01,Weather Station,Relative Humidity,%,37,46
"Rosthern, Canada",2017,2017-07-04,10:40:01,Weather Station,Relative Humidity,%,36,46
"Rosthern, Canada",2017,2017-07-04,10:50:01,Weather Station,Relative Humidity,%,34,46
"Rosthern, Canada",2017,2017-07-04,11:00:00,Weather Station,Relative Humidity,%,35,46
"Rosthern, Canada",2017,2017-07-04,11:10:01,Weather Station,Relative Humidity,%,36,46
"Rosthern, Canada",2017,2017-07-04,11:20:01,Weather Station,Relative Humidity,%,35,46
"Rosthern, Canada",2017,2017-07-04,11:30:01,Weather Station,Relative Humidity,%,34,46
"Rosthern, Canada",2017,2017-07-04,11:40:00,Weather Station,Relative Humidity,%,32,46
"Rosthern, Canada",2017,2017-07-04,11:50:00,Weather Station,Relative Humidity,%,32,46
"Rosthern, Canada",2017,2017-07-04,12:00:00,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,12:10:01,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,12:20:01,Weather Station,Relative Humidity,%,32,46
"Rosthern, Canada",2017,2017-07-04,12:30:01,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,12:40:01,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,12:50:01,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,13:00:00,Weather Station,Relative Humidity,%,32,46
"Rosthern, Canada",2017,2017-07-04,13:10:00,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,13:20:00,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,13:30:01,Weather Station,Relative Humidity,%,31,46
"Rosthern, Canada",2017,2017-07-04,13:40:00,Weather Station,Relative Humidity,%,32,46
"Rosthern, Canada",2017,2017-07-04,13:50:01,Weather Station,Relative Humidity,%,31,46
